row_id,basic_char_len_log,basic_word_count_log,basic_rating_deviation,basic_sentiment_compound,basic_verified_purchase,adv_review_velocity_30d,adv_product_burst_7d,adv_reviewer_behavior_score,adv_time_gap_hours_log
14977,6.0330863,4.5108595,0.9354343,0.886,1.0,0.0,0.0,0.42198482,8.157623
14978,4.4426513,2.8332133,1.0645658,0.3612,1.0,0.0,0.0,-0.177523,8.157623
14979,3.3672957,2.0794415,1.0645658,-0.2411,1.0,0.0,0.0,-0.7377894,8.157623
14980,6.2363696,4.564348,1.0645658,-0.4522,0.0,0.0,0.0,1.8087538,8.185875
14981,6.535241,4.9272537,0.06456572,0.436,0.0,0.0,0.0,0.03481473,8.157623
14982,4.4188404,2.944439,0.06456572,0.2263,1.0,0.0,0.0,-0.5643423,8.157623
14983,4.0073333,2.3978953,1.0645658,0.6369,1.0,0.0,0.0,-0.13622917,8.157623
14984,5.081404,3.4339871,0.9354343,0.7506,1.0,0.0,0.0,0.13135013,8.157623
14985,5.8998976,4.276666,2.9354343,0.1119,1.0,0.0,0.0,0.6149778,8.157623
14986,3.0910425,1.3862944,1.0645658,0.5719,1.0,0.0,0.0,-0.38232437,8.157623
14987,5.986452,4.276666,2.9354343,-0.4141,1.0,0.0,0.0,0.3636143,8.157623
14988,5.616771,3.9318256,1.0645658,0.8571,0.0,0.0,0.0,0.35074618,8.157623
14989,4.65396,2.944439,1.0645658,0.6801,1.0,0.0,0.0,0.03606229,8.157623
14990,3.9512436,2.3025851,1.0645658,0.0,1.0,0.0,0.0,-0.47791162,8.157623
14991,2.3025851,1.0986123,1.0645658,0.765,1.0,0.0,0.0,-0.4655739,8.157623
14992,4.4998097,2.944439,1.0645658,0.69,1.0,0.0,1.0,0.005412822,8.157623
14993,4.0430512,2.5649493,1.0645658,0.7672,1.0,0.0,0.0,-0.060702514,8.157623
14994,3.5553482,1.7917595,1.0645658,0.4926,1.0,0.0,0.0,-0.315542,8.157623
14995,5.187386,3.6109178,0.06456572,0.6996,1.0,0.0,0.0,-0.141817,8.157623
14996,2.6390574,1.0986123,1.0645658,0.6114,1.0,0.0,0.0,-0.4667875,8.157623
14997,4.060443,2.5649493,1.0645658,0.837,1.0,0.0,0.0,-0.020647956,8.157623
14998,5.164786,3.5553482,2.9354343,-0.1289,1.0,0.0,0.0,0.32018942,8.157623
14999,3.465736,1.9459101,1.0645658,0.0,1.0,0.0,0.0,-0.5905349,8.157623
15000,4.624973,3.0910425,1.0645658,0.1027,1.0,0.0,0.0,-0.26862842,8.157623
15001,5.46806,3.8286414,0.9354343,-0.2874,1.0,0.0,0.0,-0.31461576,8.157623
15002,4.9904327,3.3322046,0.06456572,0.9438,1.0,0.0,0.0,-0.061485194,8.157623
15003,5.42495,3.8501475,1.0645658,0.8955,1.0,0.0,5.0,0.3260657,8.157623
15004,5.17615,3.5553482,1.0645658,0.7345,1.0,0.0,0.0,0.18526766,8.157623
15005,5.7203116,4.1743875,1.0645658,0.8999,1.0,0.0,0.0,0.39685142,8.157623
15006,5.1357985,3.465736,0.9354343,-0.296,1.0,0.0,0.0,-0.39612857,8.157623
15007,5.966147,4.276666,1.0645658,0.957,1.0,0.0,0.0,0.48334414,8.157623
15008,3.3672957,1.7917595,1.0645658,0.6369,1.0,0.0,0.0,-0.2846987,8.157623
15009,3.871201,2.3978953,1.0645658,0.5095,1.0,0.0,0.0,-0.23355237,8.157623
15010,3.4965076,1.7917595,1.0645658,0.0,1.0,0.0,0.0,-0.5833968,8.157623
15011,5.09375,3.5263605,1.0645658,0.6808,1.0,0.0,0.0,0.1384416,8.157623
15012,6.0958247,4.4886365,1.0645658,0.9459,1.0,0.0,0.0,0.5076974,8.157623
15013,3.9318256,2.1972246,2.9354343,-0.2927,1.0,0.0,0.0,-0.050349277,8.157623
15014,3.2580965,1.609438,1.0645658,0.763,1.0,0.0,0.0,-0.24495594,8.157623
15015,5.3565865,3.7612002,2.9354343,-0.2097,1.0,0.0,0.0,0.3229846,8.157623
15016,6.371612,4.6728287,1.0645658,0.9942,1.0,0.0,0.0,0.59659696,8.157623
15017,3.912023,2.4849067,1.9354342,0.5739,1.0,0.0,0.0,0.08058383,8.157623
15018,5.556828,3.912023,1.0645658,0.8622,1.0,0.0,0.0,0.33947304,8.157623
15019,4.5108595,2.7725887,0.06456572,0.5727,1.0,0.0,0.0,-0.36423746,8.157623
15020,5.267858,3.6888795,1.0645658,0.5411,0.0,0.0,0.0,0.106737465,8.157623
15021,4.158883,2.4849067,1.0645658,0.807,1.0,0.0,0.0,-0.013294262,8.157623
15022,5.8777356,4.1431346,1.0645658,0.9365,1.0,0.0,0.0,0.45225644,8.157623
15023,4.465908,2.8903718,0.9354343,0.0,1.0,0.0,0.0,-0.3987727,8.157623
15024,3.4339871,2.0794415,1.0645658,0.6369,1.0,0.0,0.0,-0.26922828,8.157623
15025,5.26269,3.713572,1.0645658,0.9325,1.0,0.0,1.0,0.30752006,8.157623
15026,5.3375382,3.6888795,0.9354343,0.875,1.0,0.0,0.0,0.25496194,8.157623
15027,4.9767337,3.3322046,1.0645658,0.7825,1.0,0.0,0.0,0.16377944,8.157623
15028,6.719013,5.123964,1.0645658,0.9825,0.0,0.0,0.0,0.67114586,8.157623
15029,3.1354942,1.609438,1.0645658,0.3612,1.0,0.0,0.0,-0.48074433,8.157623
15030,3.295837,1.609438,1.0645658,0.7841,1.0,0.0,0.0,-0.22531268,8.157623
15031,4.4998097,2.6390574,1.0645658,0.8745,1.0,0.0,0.0,0.100623794,8.157623
15032,4.836282,3.218876,0.06456572,0.8113,1.0,0.0,0.0,-0.16561998,8.157623
15033,5.575949,4.0253515,0.9354343,0.8462,1.0,0.0,0.0,0.29540396,8.157623
15034,3.0910425,1.3862944,1.0645658,0.4927,1.0,0.0,0.0,-0.42319542,8.157623
15035,4.744932,3.2580965,1.0645658,0.7644,1.0,0.0,1.0,0.100667916,8.157623
15036,3.7841897,2.3025851,0.06456572,0.8519,0.0,0.0,0.0,-0.38872236,8.157623
15037,5.433722,3.9318256,1.9354342,-0.3182,1.0,0.0,0.0,-0.026794476,8.157623
15038,4.744932,3.0910425,1.0645658,0.9093,1.0,0.0,0.0,0.17544337,8.157623
15039,5.521461,3.871201,1.0645658,0.9184,1.0,0.0,0.0,1.9960263,8.157623
15040,3.1354942,1.7917595,1.0645658,0.4927,1.0,0.0,0.0,-0.41288394,8.157623
15041,4.8121843,3.1354942,1.0645658,0.7412,1.0,0.0,0.0,0.104296096,8.157623
15042,2.8332133,1.609438,2.9354343,0.0,1.0,0.0,0.0,-0.15414704,8.157623
15043,3.0445225,1.3862944,1.0645658,0.0,1.0,0.0,0.0,-0.6882438,8.157623
15044,5.370638,3.7612002,1.9354342,-0.1289,1.0,0.0,0.0,0.05625993,8.157623
15045,6.795706,5.170484,1.0645658,0.9857,1.0,0.0,0.0,0.69058764,8.157623
15046,4.0253515,2.3025851,1.0645658,0.6115,1.0,0.0,0.0,-0.14515705,8.157623
15047,6.1092477,4.4886365,0.9354343,0.3291,1.0,0.0,0.0,0.15226452,8.157623
15048,3.583519,1.7917595,1.0645658,0.6361,1.0,0.0,0.0,-0.23495424,8.157623
15049,5.1817837,3.6109178,1.9354342,0.0,0.0,0.0,1.0,0.07897001,8.157623
15050,3.583519,1.9459101,1.0645658,0.6249,1.0,0.0,0.0,-0.24073398,8.157623
15051,5.0875964,3.465736,2.9354343,-0.3919,1.0,0.0,0.0,0.16656293,8.157623
15052,5.370638,3.713572,0.06456572,0.7904,1.0,0.0,0.0,-0.05245076,8.157623
15053,3.465736,1.7917595,1.0645658,0.6989,1.0,0.0,0.0,-0.22986853,8.157623
15054,4.6051702,3.0445225,1.0645658,0.7184,1.0,0.0,1.0,0.04450909,8.157623
15055,4.8751974,3.295837,2.9354343,0.1027,0.0,0.0,0.0,0.37253037,8.157623
15056,4.787492,3.1354942,0.06456572,0.4019,1.0,0.0,0.0,-0.38820815,8.157623
15057,5.1119876,3.4965076,0.9354343,0.2023,1.0,0.0,0.0,-0.14450489,8.157623
15058,5.820083,4.1271343,2.9354343,-0.8225,1.0,0.0,0.0,0.11426739,8.157623
15059,6.216606,4.4998097,2.9354343,0.611,1.0,0.0,0.0,0.94600457,8.157623
15060,5.030438,3.4011974,2.9354343,-0.1027,1.0,0.0,0.0,0.30254516,8.157623
15061,5.5683446,3.8918202,1.0645658,0.8746,1.0,0.0,0.0,0.34854352,8.157623
15062,5.4293456,3.6635616,1.0645658,0.9019,1.0,0.0,0.0,0.33038807,8.157623
15063,3.3322046,1.3862944,1.0645658,0.5719,1.0,0.0,0.0,-0.32638198,8.157623
15064,6.727432,5.117994,1.0645658,-0.8176,0.0,0.0,0.0,-0.25584036,8.157623
15065,5.590987,3.9702919,1.9354342,0.8979,1.0,0.0,0.0,0.637253,8.157623
15066,5.605802,3.9318256,0.9354343,0.9357,1.0,0.0,0.0,0.3485153,8.157623
15067,6.5666723,4.9272537,0.06456572,0.8834,1.0,0.0,1.0,0.27298597,8.157623
15068,4.1743875,1.7917595,1.0645658,0.3612,1.0,0.0,0.0,-0.23975222,8.157623
15069,3.8501475,2.3978953,2.9354343,0.3612,1.0,0.0,0.0,0.26814803,8.157623
15070,3.9512436,2.4849067,2.9354343,0.2057,1.0,0.0,0.0,0.21135376,8.157623
15071,5.3752785,3.5263605,1.0645658,0.88,1.0,0.0,0.0,0.30654463,8.157623
15072,6.2766433,4.787492,1.0645658,0.9728,1.0,0.0,0.0,0.56352365,8.157623
15073,2.7080503,1.609438,2.9354343,-0.1761,1.0,0.0,0.0,-0.2740573,8.157623
15074,3.0445225,1.609438,1.0645658,0.8481,1.0,0.0,0.0,-0.250583,8.157623
15075,3.8501475,2.3025851,1.0645658,0.0,1.0,0.0,0.0,-0.50136286,8.157623
15076,4.276666,2.5649493,1.0645658,0.802,1.0,0.0,0.0,0.011447637,8.157623
15077,4.0253515,2.5649493,1.0645658,0.6249,1.0,0.0,0.0,-0.138242,8.157623
15078,5.7137327,4.1431346,2.9354343,0.477,1.0,0.0,0.0,0.7602025,8.157623
15079,4.394449,2.8332133,2.9354343,0.7003,1.0,0.0,0.0,0.5694018,8.157623
15080,5.9295893,4.2341065,1.0645658,0.9606,1.0,0.0,0.0,0.47672164,8.157623
15081,5.46806,3.8918202,0.06456572,0.9041,1.0,0.0,0.0,0.028822983,8.157623
15082,3.8286414,2.3978953,1.0645658,0.7717,1.0,0.0,0.0,-0.10811697,8.157623
15083,3.4339871,1.9459101,2.9354343,-0.2732,1.0,0.0,0.0,-0.15576996,8.157623
15084,4.060443,2.3978953,1.9354342,-0.2057,1.0,0.0,0.0,-0.28729865,8.157623
15085,3.1780539,1.7917595,1.0645658,0.7845,1.0,0.0,0.0,-0.2524284,8.157623
15086,6.1246834,4.465908,2.9354343,0.9123,0.0,0.0,0.0,1.0801667,8.157623
15087,6.675823,5.030438,0.9354343,0.9514,1.0,0.0,0.0,0.60483015,8.157623
15088,2.8903718,1.3862944,1.0645658,0.7351,1.0,0.0,0.0,-0.34465486,8.157623
15089,3.7376697,2.3025851,0.06456572,0.8519,0.0,0.0,0.0,-0.3995136,8.157623
15090,5.241747,3.583519,0.06456572,0.7574,1.0,0.0,0.0,-0.09937923,8.157623
15091,3.1354942,1.9459101,1.9354342,-0.5448,1.0,0.0,0.0,-0.6768512,8.157623
15092,6.2304816,4.553877,1.0645658,0.9665,0.0,0.0,0.0,0.54956436,8.157623
15093,3.583519,1.9459101,1.0645658,0.6892,1.0,0.0,0.0,-0.20755206,8.157623
15094,5.370638,3.7841897,2.9354343,-0.4588,0.0,0.0,0.0,0.19769649,8.157623
15095,3.9318256,2.4849067,0.06456572,0.7845,1.0,0.0,0.0,-0.3892569,8.157623
15096,3.218876,1.609438,1.0645658,0.0,1.0,0.0,0.0,-0.6477991,8.157623
15097,3.295837,1.7917595,0.06456572,0.5994,1.0,0.0,0.0,-0.6323079,8.157623
15098,6.206576,4.4886365,1.0645658,0.9602,1.0,0.0,0.0,0.5407679,8.157623
15099,6.4630294,4.89784,1.0645658,0.9603,1.0,0.0,0.0,0.600309,8.157623
15100,4.5849676,2.8903718,1.0645658,0.8323,1.0,0.0,0.0,0.0986006,8.157623
15101,4.0430512,2.5649493,1.9354342,-0.7783,1.0,0.0,0.0,-0.58682245,8.157623
15102,3.7376697,1.609438,1.0645658,0.7882,1.0,0.0,0.0,-0.120704904,8.157623
15103,6.359574,4.6634393,1.0645658,0.9754,1.0,0.0,0.0,0.58410275,8.157623
15104,4.8598123,3.218876,1.0645658,0.8988,1.0,0.0,0.0,0.19667363,8.157623
15105,6.297109,4.691348,0.06456572,0.0513,0.0,0.0,0.0,1.5220087,9.253921
15106,4.2341065,2.6390574,1.9354342,-0.5267,1.0,0.0,0.0,-0.41266552,8.157623
15107,4.9698133,3.1780539,0.9354343,0.4215,1.0,0.0,0.0,-0.06436726,8.157623
15108,5.2832036,3.637586,1.0645658,0.9506,1.0,0.0,0.0,0.3216191,8.157623
15109,4.8441873,3.2580965,1.0645658,0.9258,1.0,0.0,0.0,0.20698234,8.157623
15110,4.9416423,3.295837,1.0645658,0.7311,1.0,0.0,0.0,0.1291144,8.157623
15111,5.4510384,3.8286414,2.9354343,-0.4404,1.0,0.0,0.0,0.22584228,8.157623
15112,6.2841344,4.553877,2.9354343,-0.8842,1.0,0.0,0.0,0.19007319,8.157623
15113,3.4011974,2.0794415,1.0645658,0.6369,1.0,0.0,0.0,-0.27683455,8.157623
15114,6.261492,4.65396,0.06456572,0.7909,0.0,0.0,0.0,0.15445867,8.157623
15115,4.543295,2.944439,1.0645658,0.8126,1.0,0.0,0.0,0.07876763,8.157623
15116,5.4293456,3.8286414,1.0645658,0.9584,1.0,0.0,0.0,0.3595448,8.157623
15117,6.638568,4.962845,2.9354343,0.7987,0.0,0.0,0.0,1.1407495,8.157623
15118,4.8751974,3.218876,0.9354343,0.6908,1.0,0.0,0.0,0.052656554,8.157623
15119,3.9318256,2.3978953,1.0645658,0.7684,1.0,0.0,0.0,-0.08588427,8.157623
15120,2.8332133,1.3862944,1.9354342,0.0,1.0,0.0,0.0,-0.46582803,8.157623
15121,5.09375,3.465736,2.9354343,-0.2401,1.0,0.0,0.0,0.24632663,8.157623
15122,4.248495,2.6390574,2.9354343,-0.2755,1.0,0.0,0.0,0.031984635,8.157623
15123,4.624973,3.0445225,1.0645658,0.8462,1.0,0.0,0.0,0.11505372,8.157623
15124,3.4339871,1.7917595,1.0645658,0.7778,1.0,0.0,0.0,-0.19651705,8.157623
15125,4.4886365,2.8903718,1.0645658,0.2732,1.0,0.0,0.0,-0.21226811,8.157623
15126,7.0483866,5.351858,0.06456572,0.8839,1.0,0.0,0.0,0.38498724,8.157623
15127,3.871201,2.3978953,1.0645658,0.7684,1.0,0.0,0.0,-0.09994737,8.157623
15128,3.713572,2.0794415,2.9354343,-0.1511,1.0,0.0,0.0,-0.027905094,8.157623
15129,4.158883,2.5649493,2.9354343,-0.4767,1.0,0.0,0.0,-0.09263168,8.157623
15130,5.2574954,3.5553482,0.9354343,0.7275,1.0,0.0,0.0,0.16027725,8.157623
15131,3.295837,1.9459101,2.9354343,0.0,1.0,0.0,0.0,-0.046832222,8.157623
15132,5.389072,3.713572,1.0645658,0.699,1.0,0.0,0.0,0.21633945,8.157623
15133,4.0943446,2.7080503,1.0645658,0.7269,1.0,0.0,0.0,-0.06960076,8.157623
15134,3.4965076,1.7917595,1.0645658,0.8356,1.0,0.0,0.0,-0.15218659,8.157623
15135,5.187386,3.583519,1.9354342,0.509,1.0,0.0,0.0,0.3429383,8.157623
15136,4.5217886,2.9957323,1.0645658,0.7713,1.0,0.0,0.0,0.052466024,8.157623
15137,4.6151204,3.0445225,1.0645658,0.9325,1.0,0.0,0.0,0.15730327,8.157623
15138,3.4011974,1.609438,1.0645658,0.6369,1.0,0.0,0.0,-0.27683455,8.157623
15139,5.4510384,3.8501475,1.0645658,0.9385,0.0,0.0,0.0,0.35430753,8.157623
15140,6.0958247,4.5325994,1.0645658,0.1189,1.0,0.0,0.0,0.08092518,8.157623
15141,7.6553907,5.966147,1.9354342,0.9821,1.0,0.0,0.0,1.1595842,8.157623
15142,2.1972246,1.0986123,1.0645658,0.6486,1.0,0.0,0.0,-0.55008245,8.157623
15143,3.0910425,1.609438,2.9354343,0.0,1.0,0.0,0.0,-0.0943384,8.157623
15144,6.7707896,5.081404,2.9354343,-0.7979,1.0,0.0,0.0,0.34749764,8.157623
15145,5.4722705,3.9702919,1.9354342,-0.0772,1.0,0.0,0.0,0.10651538,8.157623
15146,2.9957323,1.609438,1.0645658,0.4404,1.0,0.0,0.0,-0.47229388,8.157623
15147,6.684612,5.0039463,0.9354343,0.9458,0.0,0.0,0.0,0.603979,8.157623
15148,3.9702919,2.3025851,1.0645658,0.9318,1.0,0.0,0.0,0.0073610945,8.157623
15149,4.9904327,3.218876,1.0645658,0.937,1.0,0.0,0.0,0.24668667,8.157623
15150,3.4011974,1.9459101,0.9354343,0.0,1.0,0.0,0.0,-0.64575374,8.157623
15151,4.5217886,2.8332133,1.0645658,0.7171,1.0,0.0,0.0,0.024496188,8.157623
15152,5.529429,3.8501475,0.9354343,0.3716,1.0,0.0,0.0,0.039696038,8.157623
15153,5.924256,4.3820267,1.9354342,-0.7313,0.0,0.0,0.0,-0.12618499,8.157623
15154,2.5649493,1.0986123,1.0645658,0.6588,1.0,0.0,0.0,-0.45951763,8.157623
15155,6.122493,4.454347,1.0645658,0.9786,1.0,0.0,0.0,0.5307584,8.157623
15156,3.6109178,1.9459101,1.0645658,0.0,1.0,0.0,0.0,-0.55685705,8.157623
15157,4.624973,3.0445225,1.9354342,-0.0516,1.0,0.0,1.0,-0.07682154,8.157623
15158,5.6903596,4.0430512,1.0645658,0.9651,1.0,0.0,0.0,0.42354974,8.157623
15159,5.3033047,3.583519,1.0645658,0.9217,1.0,0.0,0.0,0.31136814,8.157623
15160,4.4998097,2.8903718,2.9354343,0.0,1.0,0.0,0.0,0.23245347,8.157623
15161,4.634729,2.944439,1.0645658,0.9528,1.0,0.0,0.0,0.17232764,8.157623
15162,4.836282,3.295837,1.0645658,0.8118,0.0,0.0,0.0,0.14631903,8.157623
15163,5.159055,3.5263605,1.0645658,0.8718,1.0,0.0,0.0,0.25215572,8.157623
15164,3.8286414,2.3025851,2.9354343,-0.1695,1.0,0.0,0.0,-0.010707745,8.157623
15165,4.2904596,2.7080503,0.06456572,0.4404,1.0,0.0,0.0,-0.4836369,8.157623
15166,4.0775375,2.3025851,1.0645658,0.3612,0.0,0.0,1.0,-0.26221848,8.157623
15167,3.7841897,2.1972246,1.0645658,0.0,1.0,0.0,0.0,-0.51666313,8.157623
15168,6.2461066,4.624973,2.9354343,0.548,0.0,0.0,0.0,0.9203368,8.157623
15169,4.0775375,2.4849067,2.9354343,-0.4767,1.0,0.0,0.0,-0.11150144,8.157623
15170,4.905275,3.295837,1.0645658,0.8475,1.0,0.0,0.0,0.18074626,8.157623
15171,6.6359468,4.962845,1.0645658,0.9936,1.0,0.0,0.0,0.65760505,8.157623
15172,5.6312118,3.871201,2.9354343,-0.7185,1.0,0.0,0.0,0.12412398,8.157623
15173,4.060443,2.4849067,0.06456572,0.3089,1.0,0.0,0.0,-0.6048542,8.157623
15174,5.3033047,3.5263605,1.0645658,0.4019,1.0,0.0,0.0,0.04312608,8.157623
15175,6.0306854,4.4426513,1.0645658,0.5083,0.0,0.0,0.0,0.26676413,8.157623
15176,5.1532917,3.4339871,1.0645658,0.4588,1.0,0.0,0.0,0.037690643,8.157623
15177,5.3612924,3.7376697,2.9354343,0.9022,1.0,0.0,0.0,0.89787066,8.157623
15178,4.8751974,3.3322046,2.9354343,-0.5994,1.0,0.0,0.0,0.010212629,8.157623
15179,3.7612002,2.3978953,0.06456572,0.8979,1.0,0.0,0.0,-0.37031698,8.157623
15180,5.0238805,3.4965076,1.0645658,0.6597,1.0,0.0,0.0,0.11134531,8.157623
15181,4.7957907,3.1780539,1.0645658,0.2263,1.0,0.0,0.0,-0.1652202,8.157623
15182,4.060443,2.4849067,2.9354343,0.0,1.0,0.0,0.0,0.13053353,8.157623
15183,4.454347,2.7725887,0.06456572,0.8217,0.0,0.0,0.0,-0.24885048,8.157623
15184,3.5553482,2.0794415,1.0645658,0.4215,1.0,0.0,0.0,-0.35223308,8.157623
15185,2.1972246,0.6931472,1.0645658,0.3182,1.0,0.0,0.0,-0.7205849,8.157623
15186,4.2904596,2.7725887,1.0645658,0.5719,1.0,0.0,0.0,-0.10409551,8.157623
15187,2.7725887,1.3862944,1.9354342,0.0,1.0,0.0,0.0,-0.47989115,8.157623
15188,3.871201,2.3025851,1.0645658,0.6369,1.0,0.0,0.0,-0.16780777,8.157623
15189,5.2832036,3.5553482,1.0645658,0.9051,1.0,0.0,0.0,0.29813886,8.157623
15190,4.317488,2.3978953,1.0645658,0.0,1.0,0.0,0.0,-0.39295387,8.157623
15191,5.652489,4.0253515,1.0645658,0.4029,1.0,0.0,0.0,0.12464244,8.157623
15192,6.222576,4.65396,1.0645658,-0.4,1.0,0.0,0.0,-0.15744984,8.157623
15193,4.4998097,2.8903718,2.9354343,0.0,1.0,0.0,0.0,0.23245347,8.157623
15194,3.6635616,1.9459101,1.0645658,0.5095,1.0,0.0,0.0,-0.2817185,8.157623
15195,4.1743875,2.5649493,1.0645658,0.7906,1.0,0.0,0.0,-0.01816095,8.157623
15196,2.9957323,1.609438,1.0645658,0.6369,1.0,0.0,0.0,-0.37089032,8.157623
15197,5.4722705,3.871201,2.9354343,-0.0541,1.0,0.0,0.0,0.4301171,8.157623
15198,3.0910425,1.609438,1.0645658,0.3382,1.0,0.0,0.0,-0.5029249,8.157623
15199,4.204693,2.7725887,1.0645658,0.0,1.0,0.0,0.0,-0.41911906,8.157623
15200,5.916202,4.158883,1.0645658,0.8808,1.0,0.0,0.0,0.43243557,8.157623
15201,2.8903718,1.609438,0.06456572,0.555,1.0,0.0,0.0,-0.7492762,8.157623
15202,4.890349,3.218876,1.0645658,0.9129,1.0,0.0,0.0,0.21103354,8.157623
15203,3.9702919,2.4849067,1.0645658,0.6369,1.0,0.0,0.0,-0.14482164,8.157623
15204,3.912023,2.3025851,1.0645658,0.7906,1.0,0.0,0.0,-0.07902161,8.157623
15205,5.09375,3.4965076,0.9354343,-0.4293,1.0,0.0,0.0,-0.47467175,8.157623
15206,4.7957907,2.7080503,1.0645658,0.0,1.0,0.0,0.0,-0.282002,8.157623
15207,4.836282,3.0445225,1.0645658,0.8169,1.0,0.0,0.0,0.14895089,8.157623
15208,5.049856,3.3672957,1.0645658,0.9118,1.0,0.0,0.0,0.2474667,8.157623
15209,5.351858,3.8286414,1.0645658,-0.4429,1.0,0.0,0.0,-0.38156888,8.157623
15210,4.94876,3.465736,2.9354343,0.0772,1.0,0.0,0.0,0.37643543,8.157623
15211,4.9416423,3.3322046,1.0645658,0.732,1.0,0.0,0.0,0.12957884,8.157623
15212,3.2580965,1.7917595,1.9354342,0.0,1.0,0.0,0.0,-0.36726785,8.157623
15213,6.173786,4.59512,0.06456572,0.9459,1.0,0.0,0.0,0.21410114,8.157623
15214,3.6635616,1.9459101,1.0645658,0.8516,1.0,0.0,0.0,-0.10517825,8.157623
15215,6.5736804,4.882802,1.9354342,0.2827,1.0,0.0,0.0,0.54773533,8.157623
15216,3.713572,2.0794415,1.0645658,0.3818,1.0,0.0,0.0,-0.33601695,8.157623
15217,4.189655,2.5649493,1.0645658,0.816,1.0,0.0,0.0,-0.0015117194,8.157623
15218,3.7612002,1.7917595,1.0645658,0.6249,1.0,0.0,0.0,-0.19951726,8.157623
15219,6.2709885,4.634729,0.06456572,0.9271,0.0,0.0,0.0,3.7814796,8.157623
15220,6.9498563,5.32301,0.06456572,0.9403,0.0,0.0,0.0,0.39123636,8.157623
15221,3.9702919,2.4849067,1.0645658,0.7717,0.0,0.0,0.0,-0.075258285,8.157623
15222,6.089045,4.4426513,1.9354342,0.4118,0.0,0.0,0.0,0.5019363,8.157623
15223,5.2574954,3.7612002,1.0645658,0.5093,1.0,0.0,0.0,0.08792326,8.157623
15224,3.465736,1.9459101,1.0645658,0.6369,1.0,0.0,0.0,-0.26186353,8.157623
15225,5.710427,4.1271343,1.0645658,0.9632,1.0,0.0,0.0,0.4272243,8.157623
15226,4.5325994,3.0445225,2.9354343,0.0,1.0,0.0,0.0,0.24005972,8.157623
15227,4.204693,2.4849067,1.0645658,0.4303,0.0,0.0,0.0,-0.19706333,8.157623
15228,4.189655,2.4849067,1.0645658,0.0,1.0,0.0,0.0,-0.4226074,8.157623
15229,5.236442,3.6109178,1.9354342,-0.6304,1.0,0.0,0.0,-0.23366793,8.157623
15230,3.5553482,2.0794415,0.9354343,-0.4168,1.0,0.0,0.0,-0.82508445,8.157623
15231,5.8406415,4.1743875,0.06456572,0.7878,0.0,0.0,0.0,0.055234298,8.157623
15232,4.248495,2.5649493,1.0645658,0.7959,1.0,0.0,0.0,0.0017649395,8.157623
15233,6.6541524,4.9767337,0.06456572,0.9149,1.0,0.0,0.0,0.30953425,8.157623
15234,3.5263605,2.1972246,0.9354343,0.0,1.0,0.0,0.0,-0.6167196,8.157623
15235,5.117994,3.583519,0.06456572,-0.675,1.0,0.0,0.0,-0.8672743,8.157623
15236,4.6151204,2.8903718,1.9354342,-0.2247,1.0,0.0,0.0,-0.16843499,8.157623
15237,3.1354942,1.609438,1.0645658,0.8957,1.0,0.0,0.0,-0.20491636,8.157623
15238,4.564348,3.0445225,0.06456572,0.8953,1.0,0.0,0.0,-0.18535239,8.157623
15239,4.158883,2.5649493,1.0645658,0.7351,1.0,0.0,0.0,-0.050398156,8.157623
15240,4.0430512,2.5649493,0.06456572,0.7263,1.0,0.0,0.0,-0.3934899,8.157623
15241,3.295837,1.7917595,1.0645658,0.6808,0.0,0.0,0.0,-0.2786205,8.157623
15242,6.0088134,4.3820267,1.0645658,0.9544,0.0,0.0,2.0,0.49189976,8.157623
15243,5.820083,4.1108737,1.0645658,0.9771,1.0,0.0,0.0,0.45983428,8.157623
15244,3.1354942,1.3862944,0.06456572,0.0,1.0,0.0,0.0,-0.9788221,8.157623
15245,4.804021,3.2580965,1.0645658,0.7345,1.0,0.0,0.0,0.098944925,8.157623
15246,5.6801724,4.060443,1.0645658,0.9256,1.0,0.0,0.0,0.40080276,8.157623
15247,4.6821313,2.9957323,1.0645658,0.0,1.0,0.0,0.0,-0.30836758,8.157623
15248,4.828314,3.218876,1.0645658,0.9284,1.0,0.0,0.0,0.20464192,8.157623
15249,3.871201,2.1972246,1.0645658,0.6369,1.0,0.0,0.0,-0.16780777,8.157623
15250,6.638568,4.94876,2.9354343,0.7897,1.0,0.0,0.0,1.136105,8.157623
15251,6.368187,4.75359,0.9354343,0.9589,1.0,0.0,0.0,0.5373382,8.157623
15252,4.477337,2.7725887,1.0645658,0.1007,0.0,0.0,0.0,-0.30390766,8.157623
15253,5.484797,3.871201,0.9354343,0.3323,0.0,0.0,0.0,0.009062003,8.157623
15254,3.5553482,2.3025851,1.0645658,0.6696,1.0,0.0,0.0,-0.22420141,8.157623
15255,4.0430512,2.5649493,0.06456572,0.4678,1.0,0.0,1.0,-0.5268885,8.157623
15256,6.001415,4.394449,2.9354343,0.6808,1.0,0.0,0.0,0.93210685,8.157623
15257,3.8918202,2.0794415,1.0645658,0.8519,1.0,0.0,0.0,-0.052074257,8.157623
15258,3.637586,2.0794415,1.0645658,0.3384,1.0,0.0,0.0,-0.37603992,8.157623
15259,2.4849067,1.3862944,1.0645658,0.6696,1.0,0.0,0.0,-0.4725118,8.157623
15260,3.4011974,1.7917595,0.06456572,0.4482,1.0,0.0,0.0,-0.6858939,8.157623
15261,3.1354942,1.7917595,0.9354343,0.5106,1.0,0.0,0.0,-0.4438945,8.157623
